year,ccode,country,regime,duration,collapse,hypart,democracy2,party2,sftgcode,coup,coup.1,predyr,postcw,pastcoup,infantmort,slowgrowth,civconc,regdur,regfail,party,anocracy,xconst,gdp,constraint,constraint2,party2,rev_party,xconst3,,
2005,341,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2005,348,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2696020575,NA,NA,NA,NA,NA,,
2005,635,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2006,31,NA,NA,NA,NA,NA,0,NA,BHM,0,0,2007,1,0,NA,0,NA,NA,NA,NA,NA,NA,8318996000,NA,NA,NA,NA,NA,,
2006,53,NA,NA,NA,NA,NA,0,NA,BAR,0,0,2007,1,0,NA,0,NA,NA,NA,NA,NA,NA,4513250000,NA,NA,NA,NA,NA,,
2006,80,NA,NA,NA,NA,NA,0,NA,BLZ,0,0,2007,1,0,NA,0,NA,NA,NA,NA,NA,NA,1290500000,NA,NA,NA,NA,NA,,
2006,341,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2006,635,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2007,31,NA,NA,NA,NA,NA,0,NA,BHM,0,0,2008,1,0,NA,1,NA,NA,NA,NA,NA,NA,8246650000,NA,NA,NA,NA,NA,,
2007,53,NA,NA,NA,NA,NA,0,NA,BAR,0,0,2008,1,0,NA,1,NA,NA,NA,NA,NA,NA,4541550000,NA,NA,NA,NA,NA,,
2007,80,NA,NA,NA,NA,NA,0,NA,BLZ,0,0,2008,1,0,NA,1,NA,NA,NA,NA,NA,NA,1369500000,NA,NA,NA,NA,NA,,
2007,635,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16382632812,NA,NA,NA,NA,NA,,
2008,31,NA,NA,NA,NA,NA,0,NA,BHM,0,0,2009,1,0,NA,1,NA,NA,NA,NA,NA,NA,7820420000,NA,NA,NA,NA,NA,,
2008,53,NA,NA,NA,NA,NA,0,NA,BAR,0,0,2009,1,0,NA,1,NA,NA,NA,NA,NA,NA,4592650000,NA,NA,NA,NA,NA,,
2008,80,NA,NA,NA,NA,NA,0,NA,BLZ,0,0,2009,1,0,NA,0,NA,NA,NA,NA,NA,NA,1338500000,NA,NA,NA,NA,NA,,
2008,635,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13298986925,NA,NA,NA,NA,NA,,
2009,31,NA,NA,NA,NA,NA,0,NA,BHM,0,0,2010,1,0,NA,1,NA,NA,NA,NA,NA,NA,7888087000,NA,NA,NA,NA,NA,,
2009,53,NA,NA,NA,NA,NA,0,NA,BAR,0,0,2010,1,0,NA,1,NA,NA,NA,NA,NA,NA,4433700000,NA,NA,NA,NA,NA,,
2009,80,NA,NA,NA,NA,NA,0,NA,BLZ,0,0,2010,1,0,NA,1,NA,NA,NA,NA,NA,NA,1398500000,NA,NA,NA,NA,NA,,
2009,635,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16338510934,NA,NA,NA,NA,NA,,
2010,31,NA,NA,NA,NA,NA,0,NA,BHM,0,0,2011,1,0,NA,1,NA,NA,NA,NA,NA,NA,7872584000,NA,NA,NA,NA,NA,,
2010,53,NA,NA,NA,NA,NA,0,NA,BAR,0,0,2011,1,0,NA,1,NA,NA,NA,NA,NA,NA,4368900000,NA,NA,NA,NA,NA,,
2010,80,NA,NA,NA,NA,NA,0,NA,BLZ,0,0,2011,1,0,NA,0,NA,NA,NA,NA,NA,NA,1.49E+09,NA,NA,NA,NA,NA,,
2010,635,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20782116982,NA,NA,NA,NA,NA,,
2011,31,NA,NA,NA,NA,NA,0,NA,BHM,0,0,2012,1,0,NA,1,NA,NA,NA,NA,NA,NA,8149004000,NA,NA,NA,NA,NA,,
2011,53,NA,NA,NA,NA,NA,0,NA,BAR,0,0,2012,1,0,NA,1,NA,NA,NA,NA,NA,NA,4224850000,NA,NA,NA,NA,NA,,
2011,80,NA,NA,NA,NA,NA,0,NA,BLZ,0,0,2012,1,0,NA,0,NA,NA,NA,NA,NA,NA,1572500000,NA,NA,NA,NA,NA,,
2012,31,NA,NA,NA,NA,NA,0,NA,BHM,0,0,2013,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2012,53,NA,NA,NA,NA,NA,0,NA,BAR,0,0,2013,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2012,80,NA,NA,NA,NA,NA,0,NA,BLZ,0,0,2013,1,0,NA,0,NA,NA,NA,NA,NA,NA,1604500000,NA,NA,NA,NA,NA,,
2012,530,NA,NA,NA,NA,NA,0,NA,ETI,0,0,2013,1,0,1.052712062,0,1,21,0,1,1,NA,46869297571,NA,NA,NA,0,NA,,
2012,625,NA,NA,NA,NA,NA,0,NA,SUD,1,0,2013,1,1,0.962365729,1,1,23,0,0,1,NA,66547789474,NA,NA,NA,1,NA,,
2012,635,NA,NA,NA,NA,NA,0,NA,SSD,0,NA,2014,1,0,1.217945321,0,1,3,0,0,0,NA,13796610169,NA,NA,NA,1,NA,,
2012,678,NA,NA,NA,NA,NA,0,NA,YEM,0,0,2013,1,0,0.923324759,1,1,NA,NA,NA,1,NA,35954502304,NA,NA,NA,NA,NA,,
2012,816,NA,NA,NA,NA,NA,0,NA,VIE,0,0,2013,1,0,-0.048696051,0,0,58,0,1,0,NA,1.71E+11,NA,NA,NA,0,NA,,
2013,31,NA,NA,NA,NA,NA,0,NA,BHM,0,NA,2014,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2013,53,NA,NA,NA,NA,NA,0,NA,BAR,0,NA,2014,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2013,80,NA,NA,NA,NA,NA,0,NA,BLZ,0,NA,2014,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2013,260,NA,NA,NA,NA,NA,0,NA,GER,0,NA,2014,1,0,-1.800740855,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,
2013,345,NA,NA,NA,NA,NA,0,NA,SRB,0,NA,2014,1,0,-1.200058904,1,0,13,0,0,0,NA,NA,NA,NA,NA,1,NA,,
2013,530,NA,NA,NA,NA,NA,0,NA,ETI,0,NA,2014,1,0,1.052712062,0,1,22,0,1,1,NA,NA,NA,NA,NA,0,NA,,
2013,625,NA,NA,NA,NA,NA,0,NA,SUD,0,NA,2014,1,1,0.962365729,1,1,24,0,0,1,NA,NA,NA,NA,NA,1,NA,,
2013,635,NA,NA,NA,NA,NA,0,NA,SSD,NA,NA,2015,1,NA,NA,0,NA,4,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2013,635,NA,NA,NA,NA,NA,0,NA,SSD,NA,NA,2015,1,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2013,678,NA,NA,NA,NA,NA,0,NA,YEM,0,NA,2014,1,0,0.923324759,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,,
2013,816,NA,NA,NA,NA,NA,0,NA,VIE,0,NA,2014,1,0,-0.048696051,0,0,59,0,1,0,NA,NA,NA,NA,NA,0,NA,,
2014,2,NA,NA,NA,NA,NA,0,NA,USA,NA,NA,2015,1,NA,NA,1,NA,143,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,20,NA,NA,NA,NA,NA,0,NA,CAN,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,31,NA,NA,NA,NA,NA,0,NA,BHM,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,40,NA,NA,NA,NA,NA,0,NA,CUB,NA,NA,2015,1,NA,NA,NA,NA,55,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,41,NA,NA,NA,NA,NA,0,NA,HAI,NA,NA,2015,1,NA,NA,0,NA,8,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,42,NA,NA,NA,NA,NA,0,NA,DOM,NA,NA,2015,1,NA,NA,1,NA,36,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,51,NA,NA,NA,NA,NA,0,NA,JAM,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,52,NA,NA,NA,NA,NA,0,NA,TRI,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,53,NA,NA,NA,NA,NA,0,NA,BAR,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,70,NA,NA,NA,NA,NA,0,NA,MEX,NA,NA,2015,1,NA,NA,1,NA,14,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,80,NA,NA,NA,NA,NA,0,NA,BLZ,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,90,NA,NA,NA,NA,NA,0,NA,GUA,NA,NA,2015,1,NA,NA,1,NA,19,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,91,NA,NA,NA,NA,NA,0,NA,HON,NA,NA,2015,1,NA,NA,1,NA,33,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,92,NA,NA,NA,NA,NA,0,NA,SAL,NA,NA,2015,1,NA,NA,1,NA,20,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,93,NA,NA,NA,NA,NA,0,NA,NIC,NA,NA,2015,1,NA,NA,0,NA,24,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,94,NA,NA,NA,NA,NA,0,NA,COS,NA,NA,2015,1,NA,NA,1,NA,65,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,95,NA,NA,NA,NA,NA,0,NA,PAN,NA,NA,2015,1,NA,NA,0,NA,25,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,100,NA,NA,NA,NA,NA,0,NA,COL,NA,NA,2015,1,NA,NA,0,NA,56,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,101,NA,NA,NA,NA,NA,0,NA,VEN,NA,NA,2015,1,NA,NA,1,NA,9,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,110,NA,NA,NA,NA,NA,0,NA,GUY,NA,NA,2015,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,130,NA,NA,NA,NA,NA,0,NA,ECU,NA,NA,2015,1,NA,NA,0,NA,35,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,135,NA,NA,NA,NA,NA,0,NA,PER,NA,NA,2015,1,NA,NA,0,NA,13,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,140,NA,NA,NA,NA,NA,0,NA,BRA,NA,NA,2015,1,NA,NA,1,NA,29,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,145,NA,NA,NA,NA,NA,0,NA,BOL,NA,NA,2015,1,NA,NA,0,NA,32,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,150,NA,NA,NA,NA,NA,0,NA,PAR,NA,NA,2015,1,NA,NA,0,NA,21,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,155,NA,NA,NA,NA,NA,0,NA,CHL,NA,NA,2015,1,NA,NA,0,NA,25,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,160,NA,NA,NA,NA,NA,0,NA,ARG,NA,NA,2015,1,NA,NA,1,NA,31,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,165,NA,NA,NA,NA,NA,0,NA,URU,NA,NA,2015,1,NA,NA,0,NA,30,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,200,NA,NA,NA,NA,NA,0,NA,UKG,NA,NA,2015,1,NA,NA,1,NA,103,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,205,NA,NA,NA,NA,NA,0,NA,IRE,NA,NA,2015,1,NA,NA,1,NA,93,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,210,NA,NA,NA,NA,NA,0,NA,NTH,NA,NA,2015,1,NA,NA,1,NA,144,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,211,NA,NA,NA,NA,NA,0,NA,BEL,NA,NA,2015,1,NA,NA,1,NA,94,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,220,NA,NA,NA,NA,NA,0,NA,FRN,NA,NA,2015,1,NA,NA,1,NA,139,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,225,NA,NA,NA,NA,NA,0,NA,SWZ,NA,NA,2015,1,NA,NA,1,NA,144,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,230,NA,NA,NA,NA,NA,0,NA,SPN,NA,NA,2015,1,NA,NA,1,NA,37,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,235,NA,NA,NA,NA,NA,0,NA,POR,NA,NA,2015,1,NA,NA,1,NA,38,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,260,NA,NA,NA,NA,NA,0,NA,GER,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,290,NA,NA,NA,NA,NA,0,NA,POL,NA,NA,2015,1,NA,NA,0,NA,25,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,305,NA,NA,NA,NA,NA,0,NA,AUS,NA,NA,2015,1,NA,NA,1,NA,69,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,310,NA,NA,NA,NA,NA,0,NA,HUN,NA,NA,2015,1,NA,NA,1,NA,24,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,316,NA,NA,NA,NA,NA,0,NA,CZR,NA,NA,2015,1,NA,NA,1,NA,22,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,317,NA,NA,NA,NA,NA,0,NA,SLO,NA,NA,2015,1,NA,NA,0,NA,22,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,325,NA,NA,NA,NA,NA,0,NA,ITA,NA,NA,2015,1,NA,NA,1,NA,68,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,339,NA,NA,NA,NA,NA,0,NA,ALB,NA,NA,2015,1,NA,NA,1,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,343,NA,NA,NA,NA,NA,0,NA,MAC,NA,NA,2015,1,NA,NA,0,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,344,NA,NA,NA,NA,NA,0,NA,CRO,NA,NA,2015,1,NA,NA,1,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,345,NA,NA,NA,NA,NA,0,NA,SRB,NA,NA,2015,1,NA,NA,1,NA,14,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,346,NA,NA,NA,NA,NA,0,NA,BOS,NA,NA,2015,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,348,NA,NA,NA,NA,NA,0,NA,MNE,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,349,NA,NA,NA,NA,NA,0,NA,SLV,NA,NA,2015,1,NA,NA,1,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,350,NA,NA,NA,NA,NA,0,NA,GRC,NA,NA,2015,1,NA,NA,1,NA,40,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,352,NA,NA,NA,NA,NA,0,NA,CYP,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,355,NA,NA,NA,NA,NA,0,NA,BUL,NA,NA,2015,1,NA,NA,0,NA,24,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,359,NA,NA,NA,NA,NA,0,NA,MLD,NA,NA,2015,1,NA,NA,0,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,360,NA,NA,NA,NA,NA,0,NA,RUM,NA,NA,2015,1,NA,NA,0,NA,24,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,365,NA,NA,NA,NA,NA,0,NA,RUS,NA,NA,2015,1,NA,NA,0,NA,21,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,366,NA,NA,NA,NA,NA,0,NA,EST,NA,NA,2015,1,NA,NA,0,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,367,NA,NA,NA,NA,NA,0,NA,LAT,NA,NA,2015,1,NA,NA,0,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,368,NA,NA,NA,NA,NA,0,NA,LIT,NA,NA,2015,1,NA,NA,0,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,369,NA,NA,NA,NA,NA,0,NA,UKR,NA,NA,2015,1,NA,NA,1,NA,23,1,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,370,NA,NA,NA,NA,NA,0,NA,BLR,NA,NA,2015,1,NA,NA,0,NA,20,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,371,NA,NA,NA,NA,NA,0,NA,ARM,NA,NA,2015,1,NA,NA,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,372,NA,NA,NA,NA,NA,0,NA,GRG,NA,NA,2015,1,NA,NA,0,NA,10,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,373,NA,NA,NA,NA,NA,0,NA,AZE,NA,NA,2015,1,NA,NA,0,NA,21,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,375,NA,NA,NA,NA,NA,0,NA,FIN,NA,NA,2015,1,NA,NA,1,NA,70,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,380,NA,NA,NA,NA,NA,0,NA,SWD,NA,NA,2015,1,NA,NA,1,NA,95,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,385,NA,NA,NA,NA,NA,0,NA,NOR,NA,NA,2015,1,NA,NA,1,NA,129,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,390,NA,NA,NA,NA,NA,0,NA,DEN,NA,NA,2015,1,NA,NA,1,NA,113,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,402,NA,NA,NA,NA,NA,0,NA,CAP,NA,NA,2015,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,404,NA,NA,NA,NA,NA,0,NA,GNB,NA,NA,2015,1,NA,NA,1,NA,2,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,411,NA,NA,NA,NA,NA,0,NA,EQG,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,420,NA,NA,NA,NA,NA,0,NA,GAM,NA,NA,2015,1,NA,NA,0,NA,20,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,432,NA,NA,NA,NA,NA,0,NA,MLI,NA,NA,2015,1,NA,NA,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,433,NA,NA,NA,NA,NA,0,NA,SEN,NA,NA,2015,1,NA,NA,1,NA,14,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,434,NA,NA,NA,NA,NA,0,NA,BEN,NA,NA,2015,1,NA,NA,0,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,435,NA,NA,NA,NA,NA,0,NA,MAA,NA,NA,2015,1,NA,NA,0,NA,6,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,436,NA,NA,NA,NA,NA,0,NA,NIR,NA,NA,2015,1,NA,NA,0,NA,4,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,437,NA,NA,NA,NA,NA,0,NA,IVO,NA,NA,2015,1,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,438,NA,NA,NA,NA,NA,0,NA,GUI,NA,NA,2015,1,NA,NA,0,NA,4,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,439,NA,NA,NA,NA,NA,0,NA,BFO,NA,NA,2015,1,NA,NA,0,NA,27,1,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,450,NA,NA,NA,NA,NA,0,NA,LBR,NA,NA,2015,1,NA,NA,0,NA,9,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,451,NA,NA,NA,NA,NA,0,NA,SIE,NA,NA,2015,1,NA,NA,0,NA,16,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,452,NA,NA,NA,NA,NA,0,NA,GHA,NA,NA,2015,1,NA,NA,0,NA,14,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,461,NA,NA,NA,NA,NA,0,NA,TOG,NA,NA,2015,1,NA,NA,0,NA,51,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,471,NA,NA,NA,NA,NA,0,NA,CAO,NA,NA,2015,1,NA,NA,0,NA,31,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,475,NA,NA,NA,NA,NA,0,NA,NIG,NA,NA,2015,1,NA,NA,0,NA,15,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,481,NA,NA,NA,NA,NA,0,NA,GAB,NA,NA,2015,1,NA,NA,0,NA,54,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,482,NA,NA,NA,NA,NA,0,NA,CEN,NA,NA,2015,1,NA,NA,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,483,NA,NA,NA,NA,NA,0,NA,CHA,NA,NA,2015,1,NA,NA,0,NA,24,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,484,NA,NA,NA,NA,NA,0,NA,CON,NA,NA,2015,1,NA,NA,0,NA,17,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,490,NA,NA,NA,NA,NA,0,NA,ZAI,NA,NA,2015,1,NA,NA,0,NA,17,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,500,NA,NA,NA,NA,NA,0,NA,UGA,NA,NA,2015,1,NA,NA,0,NA,28,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,501,NA,NA,NA,NA,NA,0,NA,KEN,NA,NA,2015,1,NA,NA,0,NA,12,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,510,NA,NA,NA,NA,NA,0,NA,TAZ,NA,NA,2015,1,NA,NA,0,NA,50,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,516,NA,NA,NA,NA,NA,0,NA,BUI,NA,NA,2015,1,NA,NA,0,NA,9,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,517,NA,NA,NA,NA,NA,0,NA,RWA,NA,NA,2015,1,NA,NA,0,NA,20,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,520,NA,NA,NA,NA,NA,0,NA,SOM,NA,NA,2015,1,NA,NA,NA,NA,23,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,522,NA,NA,NA,NA,NA,0,NA,DJI,NA,NA,2015,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,530,NA,NA,NA,NA,NA,0,NA,ETI,NA,NA,2015,1,NA,NA,0,NA,23,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,531,NA,NA,NA,NA,NA,0,NA,ERI,NA,NA,2015,1,NA,NA,1,NA,21,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,540,NA,NA,NA,NA,NA,0,NA,ANG,NA,NA,2015,1,NA,NA,0,NA,39,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,541,NA,NA,NA,NA,NA,0,NA,MZM,NA,NA,2015,1,NA,NA,0,NA,39,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,551,NA,NA,NA,NA,NA,0,NA,ZAM,NA,NA,2015,1,NA,NA,0,NA,3,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,552,NA,NA,NA,NA,NA,0,NA,ZIM,NA,NA,2015,1,NA,NA,0,NA,34,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,553,NA,NA,NA,NA,NA,0,NA,MAW,NA,NA,2015,1,NA,NA,0,NA,20,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,560,NA,NA,NA,NA,NA,0,NA,SAF,NA,NA,2015,1,NA,NA,1,NA,20,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,565,NA,NA,NA,NA,NA,0,NA,NAM,NA,NA,2015,1,NA,NA,0,NA,24,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,570,NA,NA,NA,NA,NA,0,NA,LES,NA,NA,2015,1,NA,NA,0,NA,21,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,571,NA,NA,NA,NA,NA,0,NA,BOT,NA,NA,2015,1,NA,NA,0,NA,48,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
2014,572,NA,NA,NA,NA,NA,0,NA,SWA,NA,NA,2015,1,NA,NA,1,NA,46,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,580,NA,NA,NA,NA,NA,0,NA,MAG,NA,NA,2015,1,NA,NA,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,581,NA,NA,NA,NA,NA,0,NA,COM,NA,NA,2015,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,590,NA,NA,NA,NA,NA,0,NA,MAS,NA,NA,2015,1,NA,NA,0,NA,46,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,600,NA,NA,NA,NA,NA,0,NA,MOR,NA,NA,2015,1,NA,NA,0,NA,58,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,615,NA,NA,NA,NA,NA,0,NA,ALG,NA,NA,2015,1,NA,NA,0,NA,22,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,616,NA,NA,NA,NA,NA,0,NA,TUN,NA,NA,2015,1,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,616,NA,NA,NA,NA,NA,0,NA,TUN,NA,NA,2015,1,NA,NA,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,620,NA,NA,NA,NA,NA,0,NA,LIB,NA,NA,2015,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2014,625,NA,NA,NA,NA,NA,0,NA,SUD,NA,NA,2015,1,NA,NA,1,NA,25,0,0,NA,NA,NA,NA,NA,NA,1,NA,,
2014,630,NA,NA,NA,NA,NA,0,NA,IRN,NA,NA,2015,1,NA,NA,1,NA,35,0,1,NA,NA,NA,NA,NA,NA,0,NA,,
